NOMBRE;median_price_inf;count;ID_DISMUNI;NUMERO;geometry
BAILEN-MIRAFLORES;1827.690669;36;95.0;4.0;POLYGON Z ((370858.972907264 4067157.45363871 3.74307855963707e-05, 370859.239760215 4067151.14527133 3.74289229512215e-05, 370859.834899159 4067137.07626785 3.74298542737961e-05, 370860.430038105 4067123.00726438 3.74289229512215e-05, 370863.604559469 4067061.97524456 3.74279916286469e-05, 370865.986263226 4067023.92922898 3.74261289834976e-05, 370863.207036442 4066997.77225311 3.74289229512215e-05, 370854.871719468 4066964.08632177 3.74261289834976e-05, 370844.155473612 4066940.70440845 3.74289229512215e-05, 370831.851248354 4066920.88850745 3.74261289834976e-05, 370823.913084548 4066905.82857156 3.7425197660923e-05, 370817.165888377 4066886.01262672 3.74261289834976e-05, 370815.879589564 4066850.02264015 3.7425197660923e-05, 370818.951515015 4066838.85161682 3.7425197660923e-05, 370828.080374749 4066815.66754655 3.74242663383484e-05, 370842.964267904 4066792.87943054 3.74242663383484e-05, 370847.131146671 4066775.24339898 3.74261289834976e-05, 370845.93999894 4066757.80540989 3.74242663383484e-05, 370840.383839558 4066741.75445534 3.74224036931992e-05, 370837.406700137 4066726.49648027 3.74233350157738e-05, 370838.460660127 4066720.88347237 3.74224036931992e-05, 370840.383587138 4066710.64345797 3.74214723706245e-05, 370854.341567706 4066699.21734805 3.74224036931992e-05, 370871.867474172 4066676.34521062 3.74233350157738e-05, 370882.916451793 4066666.43412357 3.74214723706245e-05, 370892.060385412 4066652.33005194 3.74224036931992e-05, 370896.632295023 4066638.22501663 3.74233350157738e-05, 370898.91805352 4066606.96700075 3.74214723706245e-05, 370899.298672179 4066559.69900117 3.74196097254753e-05, 370900.060592717 4066549.40699585 3.74196097254753e-05, 370899.966482474 4066535.87399758 3.74205410480499e-05, 370901.49041166 4066526.15398613 3.74205410480499e-05, 370961.788073827 4066526.44571124 3.74186784029007e-05, 370980.103525105 4066521.62572495 3.74205410480499e-05, 371115.517765586 4066485.98943157 3.74186784029007e-05, 371181.59441028 4066461.73297695 3.74196097254753e-05, 371225.867471028 4066445.48052481 3.74186784029007e-05, 371275.315600761 4066427.32832661 3.74196097254753e-05, 371353.191820651 4066406.08880033 3.74196097254753e-05, 371431.068040667 4066384.84927353 3.74168157577515e-05, 371532.205999325 4066358.55267807 3.74168157577515e-05, 371585.512334338 4066319.12652501 3.74168157577515e-05, 371585.51257234 4066319.1262544 3.74177470803261e-05, 371612.213229713 4066288.76730981 3.74168157577515e-05, 371622.089175386 4066275.60023005 3.74186784029007e-05, 371638.914072016 4066251.82509398 3.74158844351768e-05, 371644.765952231 4066233.17104605 3.74158844351768e-05, 371646.228830012 4066217.07803342 3.74149531126022e-05, 371646.594572089 4066184.89102867 3.74140217900276e-05, 371648.788353329 4066156.36100943 3.74140217900276e-05, 371649.154201714 4066137.3410054 3.7413090467453e-05, 371649.885668662 4066132.76899926 3.74140217900276e-05, 371650.61713561 4066128.19699311 3.74140217900276e-05, 371657.995112649 4066120.53393338 3.74149531126022e-05, 371673.169099334 4066108.97281073 3.74121591448784e-05, 371683.284977711 4066087.29472804 3.7413090467453e-05, 371686.177368224 4066084.95326539 3.74121591448784e-05, 371713.63393951 4066062.7264823 3.74121591448784e-05, 371743.981875143 4066034.90723607 3.74140217900276e-05, 371770.356804457 4066008.89402169 3.74121591448784e-05, 371802.511741034 4065979.99076027 3.74112278223038e-05, 371807.24268858 4065975.36105935 3.74112278223038e-05, 371853.091608933 4065930.49334803 3.74112278223038e-05, 371920.653467774 4065868.71179652 3.74093651771545e-05, 371944.498436535 4065849.20160178 3.74093651771545e-05, 371955.715795174 4065841.65124894 3.74093651771545e-05, 371986.5184307 4065820.91725896 3.74093651771545e-05, 372031.174454245 4065794.53789466 3.74084338545799e-05, 372100.590552084 4065761.11432863 3.74075025320053e-05, 372210.408307349 4065710.05282811 3.74065712094307e-05, 372291.869157787 4065672.1763175 3.74065712094307e-05, 372293.646850886 4065671.34975098 3.74065712094307e-05, 372290.756937339 4065659.83793663 3.74056398868561e-05, 372275.679836257 4065599.77911999 3.74065712094307e-05, 372272.934909041 4065590.24083566 3.74062490022399e-05, 372251.877642317 4065517.06942474 3.74037772417068e-05, 372226.417594993 4065423.17923039 3.74037772417068e-05, 372209.160955245 4065357.13046759 3.74019145965576e-05, 372201.607498483 4065331.76797868 3.74019145965576e-05, 372192.086704968 4065309.15672015 3.7400983273983e-05, 372174.830385734 4065282.97531392 3.73991206288338e-05, 372149.838550317 4065254.41383045 3.73981893062592e-05, 372114.135926127 4065213.35669655 3.7400983273983e-05, 372102.830070449 4065197.29083985 3.74000519514084e-05, 372100.152348129 4065191.04299263 3.73972579836845e-05, 372097.474625809 4065184.79514543 3.74000519514084e-05, 372090.333846208 4065144.92784847 3.73991206288338e-05, 372079.24045002 4065063.66721595 3.73981893062592e-05, 372060.242335697 4064932.72244837 3.73953953385353e-05, 371881.665805838 4064935.75720312 3.73953953385353e-05, 371809.226883346 4064937.01760045 3.73963266611099e-05, 371782.390192802 4064932.9518305 3.73944640159607e-05, 371761.531335458 4064933.23233275 3.73963266611099e-05, 371407.894238253 4064937.98791462 3.73953953385353e-05, 371407.894098599 4064937.98791883 3.73944640159607e-05, 371368.907040003 4064939.16323573 3.73944640159607e-05, 371276.419567642 4064941.69799744 3.73953953385353e-05, 371222.786295495 4064943.38843915 3.73944640159607e-05, 371198.172164323 4064943.38864186 3.73953953385353e-05, 371185.136865986 4064943.38874921 3.73944640159607e-05, 371167.885002914 4064943.3888913 3.73963266611099e-05, 371110.87270932 4064944.65636083 3.73953953385353e-05, 371082.155569936 4064946.34559731 3.73972579836845e-05, 371060.406489907 4064950.77977631 3.73953953385353e-05, 371038.657409884 4064955.21395528 3.73953953385353e-05, 371007.828310543 4064963.23820887 3.73953953385353e-05, 370931.39005368 4064981.82083733 3.73963266611099e-05, 370896.759944412 4064991.11212186 3.73963266611099e-05, 370833.835725474 4065005.47063877 3.73972579836845e-05, 370784.424568331 4065018.56304434 3.73953953385353e-05, 370707.986311778 4065037.1456715 3.73963266611099e-05, 370662.376164717 4065048.97004544 3.73963266611099e-05, 370634.08107567 4065056.57227731 3.73944640159607e-05, 370619.270381209 4065060.54630415 3.73963266611099e-05, 370619.270029022 4065060.54639865 3.73972579836845e-05, 370599.451966608 4065065.86356099 3.73972579836845e-05, 370526.391714586 4065082.75615948 3.74000519514084e-05, 370472.33551242 4065093.31460231 3.73963266611099e-05, 370404.343263519 4065107.25115895 3.73972579836845e-05, 370358.311093875 4065116.54253567 3.73981893062592e-05, 370314.389945802 4065127.10089472 3.74000519514084e-05, 370250.198751649 4065145.26141878 3.74000519514084e-05, 370145.46557197 4065191.71626995 3.73981893062592e-05, 370129.340190262 4065199.53646193 3.7400983273983e-05, 370107.724200761 4065210.01938816 3.74000519514084e-05, 370088.853515177 4065219.17094716 3.73991206288338e-05, 370078.862387943 4065224.0162608 3.7400983273983e-05, 370069.982829609 4065228.32250612 3.73972579836845e-05, 370060.467435943 4065233.69178589 3.73991206288338e-05, 370032.852441178 4065249.27418186 3.73972579836845e-05, 369989.94841521 4065274.11452811 3.7400983273983e-05, 369951.138682216 4065294.36302531 3.74019145965576e-05, 369903.386322723 4065319.27722674 3.74028459191322e-05, 369819.083230312 4065362.93490598 3.7400983273983e-05, 369783.705201821 4065382.50619036 3.7400983273983e-05, 369769.301631451 4065390.23478213 3.74028459191322e-05, 369763.298864612 4065393.45571507 3.7400983273983e-05, 369763.087182448 4065393.56935608 3.74019145965576e-05, 369727.070345844 4065408.95938518 3.74019145965576e-05, 369743.452389227 4065446.40417807 3.74037772417068e-05, 369752.021506753 4065461.98400406 3.74028459191322e-05, 369765.264485613 4065461.20490123 3.74037772417068e-05, 369822.131269669 4065442.508562 3.74019145965576e-05, 369839.641120331 4065460.68711951 3.74019145965576e-05, 369856.000076657 4065457.57100682 3.74028459191322e-05, 369865.348059867 4065456.79193576 3.74028459191322e-05, 369886.381023677 4065455.23377455 3.74019145965576e-05, 370064.051907872 4065409.02689463 3.7400983273983e-05, 370063.213426494 4065406.15565731 3.74028459191322e-05, 370087.340193238 4065396.22648037 3.74037772417068e-05, 370090.765732008 4065394.81672742 3.7400983273983e-05, 370101.053398816 4065390.68268056 3.74019145965576e-05, 370120.739099832 4065405.9953698 3.73991206288338e-05, 370137.647647804 4065421.91728203 3.74028459191322e-05, 370163.166162499 4065454.28733301 3.74019145965576e-05, 370188.684677121 4065486.65738425 3.74019145965576e-05, 370195.078554141 4065521.52016286 3.74037772417068e-05, 370196.443872215 4065603.37942024 3.74047085642815e-05, 370189.644007438 4065650.98097949 3.74065712094307e-05, 370166.97723831 4065741.65069456 3.74056398868561e-05, 370144.310727766 4065864.05474448 3.74102964997292e-05, 370141.149540726 4065932.07364649 3.74102964997292e-05, 370147.950733971 4066047.67724272 3.74112278223038e-05, 370162.158956692 4066140.02518383 3.74134310729736e-05, 370177.980087294 4066242.85640107 3.74158844351768e-05, 370184.220663811 4066283.4177303 3.74177470803261e-05, 370191.021580106 4066365.02025332 3.74186784029007e-05, 370175.155322366 4066487.42424621 3.74196097254753e-05, 370163.82243688 4066593.96103442 3.74205410480499e-05, 370166.140091245 4066682.04596242 3.74233350157738e-05, 370185.412176701 4066746.28400027 3.74233350157738e-05, 370215.390720376 4066814.80449969 3.7425197660923e-05, 370240.015755793 4066846.92340024 3.7425197660923e-05, 370264.64079114 4066879.04230105 3.74270603060722e-05, 370322.455948032 4066936.85621649 3.7425197660923e-05, 370384.553499737 4066973.25736819 3.74261289834976e-05, 370450.933550888 4067001.09339434 3.74261289834976e-05, 370577.269694225 4067043.91786022 3.74270603060722e-05, 370673.62774745 4067073.89492501 3.74289229512215e-05, 370795.681372636 4067123.14324761 3.74317169189453e-05, 370858.972907264 4067157.45363871 3.74307855963707e-05))
