NUMSECCENS;América Central, Sur y Caribe;América del Norte;Asia;Española;Oceanía;Resto de Europa;Unión Europea (sin España);África
2003.0;0.0035502958579881655;0.0;0.0035502958579881655;0.9822485207100592;0.0;0.0035502958579881655;0.0035502958579881655;0.0035502958579881655
2013.0;0.004379562043795621;0.0;0.004379562043795621;0.9781021897810219;0.0;0.004379562043795621;0.004379562043795621;0.004379562043795621
2017.0;0.0027149321266968325;0.0;0.0027149321266968325;0.9864253393665159;0.0;0.0027149321266968325;0.0027149321266968325;0.0027149321266968325
2041.0;0.0033519553072625698;0.0;0.0033519553072625698;0.9832402234636871;0.0;0.0033519553072625698;0.0033519553072625698;0.0033519553072625698
2044.0;0.0037735849056603774;0.0;0.0037735849056603774;0.9811320754716981;0.0;0.0037735849056603774;0.0037735849056603774;0.0037735849056603774
2048.0;0.003278688524590164;0.0;0.003278688524590164;0.9836065573770492;0.0;0.003278688524590164;0.003278688524590164;0.003278688524590164
2049.0;0.0033149171270718232;0.0;0.0033149171270718232;0.9834254143646409;0.0;0.0033149171270718232;0.0033149171270718232;0.0033149171270718232
2050.0;0.0026666666666666666;0.0;0.0026666666666666666;0.9866666666666667;0.0;0.0026666666666666666;0.0026666666666666666;0.0026666666666666666
6001.0;0.0027522935779816515;0.0;0.0027522935779816515;0.9862385321100917;0.0;0.0027522935779816515;0.0027522935779816515;0.0027522935779816515
6024.0;0.07352941176470588;0.0;0.0031512605042016808;0.9138655462184874;0.0;0.0031512605042016808;0.0031512605042016808;0.0031512605042016808
6029.0;0.0028846153846153848;0.0;0.0028846153846153848;0.9855769230769231;0.0;0.0028846153846153848;0.0028846153846153848;0.0028846153846153848
6039.0;0.0037267080745341614;0.0;0.0037267080745341614;0.9813664596273292;0.0;0.0037267080745341614;0.0037267080745341614;0.0037267080745341614
7030.0;0.0029850746268656717;0.0;0.0029850746268656717;0.9850746268656716;0.0;0.0029850746268656717;0.0029850746268656717;0.0029850746268656717
7048.0;0.003947368421052632;0.0;0.003947368421052632;0.9802631578947368;0.0;0.003947368421052632;0.003947368421052632;0.003947368421052632
7072.0;0.003947368421052632;0.0;0.003947368421052632;0.9802631578947368;0.0;0.003947368421052632;0.003947368421052632;0.003947368421052632
7082.0;0.003389830508474576;0.0;0.003389830508474576;0.9830508474576272;0.0;0.003389830508474576;0.003389830508474576;0.003389830508474576
7090.0;0.005660377358490566;0.0;0.005660377358490566;0.9716981132075472;0.0;0.005660377358490566;0.005660377358490566;0.005660377358490566
