NUMSECCENS;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar
7004.0;0.013215859030837005;0.013215859030837005;0.013215859030837005;0.013215859030837005;0.013215859030837005;0.013215859030837005;0.3524229074889868;0.013215859030837005;0.013215859030837005;0.5286343612334802;0.013215859030837005
7005.0;0.007614213197969543;0.007614213197969543;0.007614213197969543;0.007614213197969543;0.007614213197969543;0.17766497461928935;0.583756345177665;0.007614213197969543;0.007614213197969543;0.17766497461928935;0.007614213197969543
7006.0;0.016483516483516484;0.521978021978022;0.016483516483516484;0.016483516483516484;0.016483516483516484;0.32967032967032966;0.016483516483516484;0.016483516483516484;0.016483516483516484;0.016483516483516484;0.016483516483516484
7008.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7009.0;0.007159904534606206;0.007159904534606206;0.007159904534606206;0.007159904534606206;0.20286396181384247;0.007159904534606206;0.29832935560859186;0.007159904534606206;0.007159904534606206;0.441527446300716;0.007159904534606206
7010.0;0.008595988538681949;0.008595988538681949;0.008595988538681949;0.008595988538681949;0.32951289398280803;0.008595988538681949;0.25787965616045844;0.008595988538681949;0.008595988538681949;0.3438395415472779;0.008595988538681949
7011.0;0.0069124423963133645;0.0069124423963133645;0.0069124423963133645;0.0069124423963133645;0.0069124423963133645;0.2880184331797235;0.38018433179723504;0.0069124423963133645;0.0069124423963133645;0.2764976958525346;0.0069124423963133645
7012.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7013.0;0.011583011583011582;0.011583011583011582;0.011583011583011582;0.011583011583011582;0.2702702702702703;0.011583011583011582;0.4247104247104247;0.011583011583011582;0.011583011583011582;0.21235521235521235;0.011583011583011582
7014.0;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.6842105263157895;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054
7015.0;0.03529411764705882;0.03529411764705882;0.03529411764705882;0.6470588235294118;0.03529411764705882;0.03529411764705882;0.03529411764705882;0.03529411764705882;0.03529411764705882;0.03529411764705882;0.03529411764705882
7016.0;0.006211180124223602;0.006211180124223602;0.14492753623188406;0.006211180124223602;0.2484472049689441;0.006211180124223602;0.3105590062111801;0.006211180124223602;0.006211180124223602;0.13457556935817805;0.12422360248447205
7017.0;0.004608294930875576;0.004608294930875576;0.004608294930875576;0.2995391705069124;0.29185867895545314;0.004608294930875576;0.2534562211981567;0.1228878648233487;0.004608294930875576;0.004608294930875576;0.004608294930875576
7018.0;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.014285714285714285;0.8571428571428571;0.014285714285714285
7019.0;0.01875;0.01875;0.01875;0.01875;0.01875;0.01875;0.8125;0.01875;0.01875;0.01875;0.01875
7020.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7021.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7022.0;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.6842105263157895;0.031578947368421054
7023.0;0.00487012987012987;0.275974025974026;0.21103896103896103;0.00487012987012987;0.00487012987012987;0.00487012987012987;0.275974025974026;0.00487012987012987;0.00487012987012987;0.20292207792207792;0.00487012987012987
7025.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7026.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7027.0;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.008522727272727272;0.6392045454545454;0.2840909090909091;0.008522727272727272;0.008522727272727272;0.008522727272727272
7028.0;0.01090909090909091;0.01090909090909091;0.01090909090909091;0.01090909090909091;0.01090909090909091;0.01090909090909091;0.8909090909090909;0.01090909090909091;0.01090909090909091;0.01090909090909091;0.01090909090909091
7029.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7030.0;0.003009027081243731;0.003009027081243731;0.06519558676028084;0.003009027081243731;0.09528585757271815;0.06519558676028084;0.48144433299899697;0.09528585757271815;0.003009027081243731;0.1354062186559679;0.05015045135406219
7031.0;0.024;0.024;0.024;0.024;0.024;0.024;0.024;0.024;0.024;0.76;0.024
7032.0;0.025;0.025;0.025;0.025;0.75;0.025;0.025;0.025;0.025;0.025;0.025
7033.0;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.35864978902953587;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.5274261603375527;0.012658227848101266
7034.0;0.004026845637583893;0.18120805369127516;0.004026845637583893;0.004026845637583893;0.004026845637583893;0.11409395973154363;0.2214765100671141;0.09395973154362416;0.004026845637583893;0.2550335570469799;0.11409395973154363
7035.0;0.005988023952095809;0.005988023952095809;0.005988023952095809;0.005988023952095809;0.005988023952095809;0.005988023952095809;0.1497005988023952;0.005988023952095809;0.1996007984031936;0.34930139720558884;0.25948103792415167
7037.0;0.007211538461538462;0.007211538461538462;0.007211538461538462;0.007211538461538462;0.2644230769230769;0.007211538461538462;0.2283653846153846;0.14423076923076922;0.007211538461538462;0.3125;0.007211538461538462
7039.0;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.012145748987854251;0.48582995951417;0.4048582995951417;0.012145748987854251;0.012145748987854251;0.012145748987854251
7040.0;0.013824884792626729;0.013824884792626729;0.013824884792626729;0.013824884792626729;0.013824884792626729;0.013824884792626729;0.3225806451612903;0.013824884792626729;0.013824884792626729;0.5529953917050692;0.013824884792626729
7041.0;0.011811023622047244;0.011811023622047244;0.011811023622047244;0.011811023622047244;0.3543307086614173;0.011811023622047244;0.31496062992125984;0.011811023622047244;0.011811023622047244;0.23622047244094488;0.011811023622047244
7042.0;0.021897810218978103;0.021897810218978103;0.021897810218978103;0.021897810218978103;0.021897810218978103;0.021897810218978103;0.3284671532846715;0.021897810218978103;0.021897810218978103;0.4744525547445255;0.021897810218978103
7043.0;0.006993006993006993;0.006993006993006993;0.006993006993006993;0.006993006993006993;0.006993006993006993;0.2564102564102564;0.48951048951048953;0.006993006993006993;0.006993006993006993;0.19813519813519814;0.006993006993006993
7044.0;0.016042780748663103;0.016042780748663103;0.016042780748663103;0.016042780748663103;0.016042780748663103;0.016042780748663103;0.37433155080213903;0.016042780748663103;0.016042780748663103;0.48128342245989303;0.016042780748663103
7045.0;0.015228426395939087;0.015228426395939087;0.015228426395939087;0.015228426395939087;0.015228426395939087;0.015228426395939087;0.38071065989847713;0.015228426395939087;0.015228426395939087;0.48223350253807107;0.015228426395939087
7046.0;0.01;0.01;0.01;0.01;0.01;0.01;0.9;0.01;0.01;0.01;0.01
7047.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7048.0;0.004862236628849271;0.004862236628849271;0.004862236628849271;0.004862236628849271;0.004862236628849271;0.004862236628849271;0.6239870340356564;0.004862236628849271;0.004862236628849271;0.33225283630470015;0.004862236628849271
7049.0;0.02727272727272727;0.02727272727272727;0.02727272727272727;0.02727272727272727;0.02727272727272727;0.02727272727272727;0.7272727272727273;0.02727272727272727;0.02727272727272727;0.02727272727272727;0.02727272727272727
7050.0;0.0125;0.0125;0.0125;0.0125;0.0125;0.0125;0.875;0.0125;0.0125;0.0125;0.0125
7051.0;0.0043859649122807015;0.0043859649122807015;0.0043859649122807015;0.0043859649122807015;0.15350877192982457;0.0043859649122807015;0.6652046783625731;0.0043859649122807015;0.0043859649122807015;0.14619883040935672;0.0043859649122807015
7052.0;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.01818181818181818;0.8181818181818182;0.01818181818181818
7053.0;0.014634146341463415;0.014634146341463415;0.014634146341463415;0.014634146341463415;0.014634146341463415;0.014634146341463415;0.8536585365853658;0.014634146341463415;0.014634146341463415;0.014634146341463415;0.014634146341463415
7054.0;0.015;0.015;0.015;0.015;0.015;0.015;0.85;0.015;0.015;0.015;0.015
7055.0;0.008595988538681949;0.008595988538681949;0.008595988538681949;0.008595988538681949;0.008595988538681949;0.28653295128939826;0.4584527220630373;0.008595988538681949;0.008595988538681949;0.18624641833810887;0.008595988538681949
7056.0;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.6842105263157895;0.031578947368421054;0.031578947368421054;0.031578947368421054;0.031578947368421054
7057.0;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.011673151750972763;0.622568093385214;0.011673151750972763;0.011673151750972763;0.2723735408560311;0.011673151750972763
7058.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7059.0;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.42071197411003236;0.24271844660194175;0.009708737864077669;0.2588996763754045;0.009708737864077669
7060.0;0.023076923076923078;0.023076923076923078;0.023076923076923078;0.023076923076923078;0.023076923076923078;0.023076923076923078;0.7692307692307693;0.023076923076923078;0.023076923076923078;0.023076923076923078;0.023076923076923078
7061.0;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.7777777777777778;0.022222222222222223;0.022222222222222223;0.022222222222222223;0.022222222222222223
7062.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7064.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
7065.0;0.008902077151335312;0.008902077151335312;0.008902077151335312;0.008902077151335312;0.008902077151335312;0.008902077151335312;0.4599406528189911;0.008902077151335312;0.008902077151335312;0.4599406528189911;0.008902077151335312
7066.0;0.009708737864077669;0.2750809061488673;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.2912621359223301;0.009708737864077669;0.009708737864077669;0.3559870550161812;0.009708737864077669
7067.0;0.009933774834437087;0.009933774834437087;0.009933774834437087;0.009933774834437087;0.009933774834437087;0.009933774834437087;0.5132450331125827;0.009933774834437087;0.009933774834437087;0.3973509933774834;0.009933774834437087
7068.0;0.009868421052631578;0.009868421052631578;0.009868421052631578;0.009868421052631578;0.2138157894736842;0.009868421052631578;0.009868421052631578;0.23026315789473684;0.009868421052631578;0.4769736842105263;0.009868421052631578
7069.0;0.011583011583011582;0.011583011583011582;0.011583011583011582;0.011583011583011582;0.25096525096525096;0.25096525096525096;0.40540540540540543;0.011583011583011582;0.011583011583011582;0.011583011583011582;0.011583011583011582
7070.0;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.009708737864077669;0.3559870550161812;0.2750809061488673;0.009708737864077669;0.2912621359223301;0.009708737864077669
7071.0;0.006802721088435374;0.006802721088435374;0.18140589569160998;0.006802721088435374;0.12471655328798185;0.006802721088435374;0.41950113378684806;0.006802721088435374;0.006802721088435374;0.22675736961451248;0.006802721088435374
7072.0;0.005747126436781609;0.005747126436781609;0.005747126436781609;0.005747126436781609;0.005747126436781609;0.005747126436781609;0.7375478927203065;0.005747126436781609;0.005747126436781609;0.210727969348659;0.005747126436781609
7073.0;0.019736842105263157;0.019736842105263157;0.019736842105263157;0.019736842105263157;0.019736842105263157;0.019736842105263157;0.4605263157894737;0.019736842105263157;0.019736842105263157;0.3618421052631579;0.019736842105263157
7074.0;0.014150943396226415;0.014150943396226415;0.014150943396226415;0.014150943396226415;0.014150943396226415;0.014150943396226415;0.42452830188679247;0.014150943396226415;0.014150943396226415;0.4481132075471698;0.014150943396226415
7075.0;0.018518518518518517;0.018518518518518517;0.018518518518518517;0.018518518518518517;0.018518518518518517;0.018518518518518517;0.018518518518518517;0.5246913580246914;0.018518518518518517;0.30864197530864196;0.018518518518518517
7076.0;0.0079155672823219;0.0079155672823219;0.17150395778364116;0.0079155672823219;0.0079155672823219;0.0079155672823219;0.5145118733509235;0.0079155672823219;0.0079155672823219;0.25065963060686014;0.0079155672823219
