NUMSECCENS;he_pct_11;kw_pct_11;median_price_inf_11;SES_11;he_pct_21;kw_pct_21;median_price_inf_21;SES_21;RANK_11;RANK_21;SES_ASC;SES_PR_11;SES_PR_21;SES_PR_ASC
6019.0;0.0333333333333333;0.1352380952380952;1778.8347420277046;-1.2822386220252873;0.1620111731843575;0.2616279069767442;1971.295289;-0.4762821266756099;390.0;115.0;0.8059564953496774;8.470588235294118;15.555555555555555;7.084967320261438
6020.0;0.5428571428571428;0.8421052631578947;1778.8347420277046;-0.03192295764061881;;;;;111.0;;;74.11764705882354;;
6021.0;0.0736196319018405;0.0245901639344262;1778.8347420277046;-1.3064139481363668;;;;;393.0;;;7.764705882352942;;
6022.0;0.5288888888888889;0.3139534883720931;1778.8347420277046;-0.44206791673094015;;;;;209.0;;;51.05882352941177;;
6023.0;0.0310077519379844;0.0266272189349112;1778.8347420277046;-1.3658006809267365;;;;;408.0;;;4.235294117647059;;
6024.0;0.2153163152053274;0.3595375722543352;1778.8347420277046;-0.8564815010264151;;;;;340.0;;;20.235294117647058;;
6025.0;0.0253164556962025;0.1194379391100702;1778.8347420277046;-1.3053673418643332;0.0985221674876847;0.2182741116751269;1971.295289;-0.5990354782647317;392.0;121.0;0.7063318635996015;8.0;11.11111111111111;3.1111111111111107
6026.0;0.0489795918367346;0.0329670329670329;1778.8347420277046;-1.335435539028877;;;;;400.0;;;6.11764705882353;;
6027.0;0.144578313253012;0.0957446808510638;1778.8347420277046;-1.152448118733749;;;;;370.0;;;13.176470588235295;;
6028.0;0.3333333333333333;0.3421052631578947;1778.8347420277046;-0.7007157087394977;0.2626262626262626;0.3958333333333333;1971.295289;-0.23335744804927344;305.0;94.0;0.4673582606902243;28.47058823529412;31.11111111111111;2.640522875816991
6029.0;0.0118460019743336;0.2327683615819209;1778.8347420277046;-1.2408908738837834;;;;;385.0;;;9.647058823529411;;
6030.0;0.8048780487804879;0.4444444444444445;1778.8347420277046;0.04871918747075188;;;;;92.0;;;78.58823529411765;;
6031.0;0.2723404255319149;0.0365853658536585;1778.8347420277046;-1.013583560071973;0.1213872832369942;0.2303030303030303;1971.295289;-0.5574749680210167;352.0;118.0;0.4561085920509562;17.41176470588235;13.333333333333334;-4.0784313725490176
6032.0;0.0444444444444444;0.0517241379310344;1778.8347420277046;-1.3280589348948206;;;;;398.0;;;6.588235294117648;;
6033.0;0.06;0.0373443983402489;1778.8347420277046;-1.316453680567045;;;;;394.0;;;7.529411764705881;;
6034.0;0.1343283582089552;0.0227272727272727;1778.8347420277046;-1.2210384606586113;;;;;382.0;;;10.352941176470589;;
6035.0;0.3333333333333333;0.3333333333333333;1778.8347420277046;-0.7071961784601444;;;;;309.5;;;27.41176470588235;;
6036.0;0.0902255639097744;0.0671641791044776;1778.8347420277046;-1.2512317961534172;;;;;387.0;;;9.176470588235293;;
6037.0;0.0476190476190476;0.2332155477031802;1778.8347420277046;-1.1894414279407297;;;;;377.0;;;11.529411764705882;;
6038.0;0.1290322580645161;0.0671641791044776;1778.8347420277046;-1.1957776871201669;;;;;378.0;;;11.294117647058824;;
6039.0;0.3927444794952681;0.4666666666666667;1778.8347420277046;-0.5237955165438483;0.2831050228310502;0.5165876777251185;1971.295289;-0.11488353091670697;232.0;79.0;0.40891198562714126;45.64705882352941;42.22222222222222;-3.4248366013071916
6040.0;0.0648648648648648;0.8487394957983194;1778.8347420277046;-0.7100646359232278;;;;;315.0;;;26.11764705882353;;
6041.0;0.0461538461538461;0.0436893203883495;1778.8347420277046;-1.3315521394533572;;;;;399.0;;;6.352941176470588;;
6042.0;0.3333333333333333;0.0471204188481675;1778.8347420277046;-0.918642708821765;;;;;345.0;;;19.058823529411764;;
6043.0;0.3333333333333333;0.3333333333333333;1778.8347420277046;-0.7071961784601444;;;;;309.5;;;27.41176470588235;;
6044.0;0.0369230769230769;0.0299003322259136;1778.8347420277046;-1.3549296921372669;;;;;405.0;;;4.941176470588235;;
6045.0;0.0333333333333333;0.0243243243243243;1778.8347420277046;-1.3641787821023619;;;;;407.0;;;4.470588235294118;;
6046.0;0.03125;0.0222222222222222;1778.8347420277046;-1.3687088075978937;;;;;409.0;;;4.0;;
6047.0;0.0425531914893617;0.03862660944206;1778.8347420277046;-1.3404376109466325;;;;;402.0;;;5.647058823529412;;
6048.0;;;;;0.195364238410596;0.3856655290102388;1971.295289;-0.33698544692874766;;101.0;;;25.925925925925924;
7001.0;0.0252631578947368;0.022167487684729;2017.285959156144;-0.7222596820438755;;;;;319.0;;;25.176470588235293;;
7002.0;0.0674157303370786;0.0725806451612903;2017.285959156144;-0.6247804623535775;;;;;270.0;;;36.705882352941174;;
7003.0;0.1016949152542373;0.0957446808510638;2017.285959156144;-0.5586831105437458;;;;;246.0;;;42.35294117647059;;
7004.0;0.081081081081081;0.0326086956521739;2017.285959156144;-0.634783126430869;;;;;275.0;;;35.529411764705884;;
7005.0;0.1348122866894198;0.4694736842105263;2017.285959156144;-0.23525784550892676;0.2201834862385321;0.4333333333333333;2295.304323;0.6237754083304893;152.0;29.0;0.8590332538394161;64.47058823529412;79.25925925925927;14.78867102396515
7006.0;0.3333333333333333;0.1011235955056179;2017.285959156144;-0.223701932384421;;;;;150.5;;;64.8235294117647;;
7008.0;0.116504854368932;0.034090909090909;2017.285959156144;-0.583068133969575;;;;;257.0;;;39.76470588235294;;
7009.0;0.2730496453900709;0.5419847328244275;2017.285959156144;0.015850244677947434;;;;;101.0;;;76.47058823529412;;
7010.0;0.0606060606060606;0.0328467153284671;2017.285959156144;-0.6638657414508238;;;;;290.0;;;32.0;;
7011.0;0.0404040404040404;0.3841463414634146;2017.285959156144;-0.43320321507796705;0.2368421052631578;0.3370165745856353;2295.304323;0.5764240193153829;206.0;31.0;1.00962723439335;51.76470588235295;77.77777777777779;26.013071895424837
7012.0;0.1538461538461538;0.3333333333333333;2017.285959156144;-0.3086356616088264;;;;;171.0;;;60.0;;
7013.0;0.1016949152542373;0.0725806451612903;2017.285959156144;-0.5757960873798389;;;;;255.0;;;40.23529411764706;;
7014.0;0.1016949152542373;0.0756302521008403;2017.285959156144;-0.5735431184406333;;;;;253.0;;;40.705882352941174;;
7015.0;0.1111111111111111;0.8548387096774193;2017.285959156144;0.015571062998123553;;;;;102.0;;;76.23529411764706;;
7016.0;0.0444444444444444;0.8487394957983194;2017.285959156144;-0.0842004130236585;;;;;131.0;;;69.41176470588235;;
7017.0;0.0326975476839237;0.02803738317757;2017.285959156144;-0.7072995413628207;;;;;312.0;;;26.823529411764707;;
7018.0;0.0393442622950819;0.918552036199095;2017.285959156144;-0.03991282880247682;;;;;112.0;;;73.88235294117646;;
7019.0;0.06;0.0334572490706319;2017.285959156144;-0.664280745618615;;;;;291.0;;;31.76470588235294;;
7020.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7021.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7022.0;0.3333333333333333;0.0548780487804878;2017.285959156144;-0.25786691902485354;;;;;159.0;;;62.82352941176471;;
7023.0;0.0267260579064587;0.0188284518828451;2017.285959156144;-0.722636014017646;0.090566037735849;0.2046332046332046;2295.304323;0.26959666302180285;320.0;55.0;0.9922326770394488;24.941176470588236;60.0;35.05882352941177
7025.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7026.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7027.0;0.4660421545667447;0.7489539748953975;2017.285959156144;0.44453667466673186;0.3846153846153846;0.6509433962264151;2295.304323;1.019510365910068;59.0;26.0;0.5749736912433361;86.3529411764706;81.48148148148148;-4.871459694989113
7028.0;0.0521739130434782;0.0566037735849056;2017.285959156144;-0.6583640513578262;;;;;286.0;;;32.94117647058823;;
7029.0;0.1016949152542373;0.3333333333333333;2017.285959156144;-0.3831588987483604;;;;;185.0;;;56.705882352941174;;
7030.0;0.0125260960334029;0.2752992383025027;2017.285959156144;-0.5534536862784032;0.1502890173410404;0.3293413173652695;2295.304323;0.4470708448226355;245.0;40.0;1.0005245311010387;42.58823529411765;71.11111111111111;28.522875816993462
7031.0;0.0839160839160839;0.0789473684210526;2017.285959156144;-0.5964981696719527;;;;;259.0;;;39.294117647058826;;
7032.0;0.0449438202247191;0.0647482014388489;2017.285959156144;-0.6626788437425708;;;;;288.0;;;32.470588235294116;;
7033.0;0.5069767441860465;0.0389610389610389;2017.285959156144;-0.021492490146152177;;;;;108.0;;;74.82352941176471;;
7034.0;0.2279670975323149;0.2175925925925926;2017.285959156144;-0.28822428549245266;0.1814345991561181;0.3047210300429185;2295.304323;0.4733885369869649;166.0;36.0;0.7616128224794176;61.1764705882353;74.07407407407408;12.89760348583878
7035.0;0.0262582056892779;0.0237467018469657;2017.285959156144;-0.7196710939395653;;;;;317.0;;;25.647058823529413;;
7037.0;0.7876106194690266;0.797752808988764;2017.285959156144;0.9401038553584565;;;;;54.0;;;87.52941176470588;;
7039.0;0.081081081081081;0.0459183673469387;2017.285959156144;-0.6249502930481665;;;;;272.0;;;36.23529411764706;;
7040.0;0.0827586206896551;0.4871794871794871;2017.285959156144;-0.2965610741836803;;;;;168.0;;;60.705882352941174;;
7041.0;0.0470588235294117;0.2578125;2017.285959156144;-0.5170257429527935;;;;;230.0;;;46.11764705882353;;
7042.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7043.0;0.2406716417910447;0.232183908045977;2017.285959156144;-0.2592900289176132;0.1659388646288209;0.3603603603603603;2295.304323;0.492350260132431;160.0;35.0;0.7516402890500442;62.588235294117645;74.81481481481481;12.226579520697165
7044.0;0.3088235294117647;0.0426540284360189;2017.285959156144;-0.3019217968130911;;;;;169.0;;;60.47058823529412;;
7045.0;0.0869565217391304;0.0661764705882353;2017.285959156144;-0.6015882369959519;;;;;263.0;;;38.35294117647059;;
7046.0;0.0226843100189035;0.0220588235294117;2017.285959156144;-0.7260250902076736;0.1090225563909774;0.2548262548262548;2295.304323;0.3330520135345896;321.0;49.0;1.059077103742263;24.705882352941178;64.44444444444444;39.73856209150327
7047.0;0.3333333333333333;0.3333333333333333;2017.285959156144;-0.052151520453596556;;;;;123.5;;;71.17647058823529;;
7048.0;0.1141304347826086;0.013235294117647;2017.285959156144;-0.6018687160373384;0.1140350877192982;0.2522522522522522;2295.304323;0.33831323093683163;264.0;48.0;0.94018194697417;38.11764705882353;65.18518518518519;27.06753812636166
7049.0;0.0869565217391304;0.0526315789473684;2017.285959156144;-0.6115948446528326;;;;;266.0;;;37.64705882352941;;
