NUMSECCENS;15-19;20-34;35-64;65+
6005.0;0.022556390977443608;0.06766917293233082;0.7518796992481203;0.15789473684210525
6006.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
6007.0;0.0234375;0.0703125;0.7421875;0.1640625
6008.0;0.0234375;0.0703125;0.7421875;0.1640625
6009.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
6010.0;0.02912621359223301;0.08737864077669903;0.6796116504854369;0.20388349514563106
6011.0;0.0125;0.37916666666666665;0.5208333333333334;0.0875
6012.0;0.011029411764705883;0.3161764705882353;0.5955882352941176;0.07720588235294118
6013.0;0.008595988538681949;0.27507163323782235;0.6561604584527221;0.06017191977077364
6015.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
6016.0;0.02912621359223301;0.08737864077669903;0.6796116504854369;0.20388349514563106
6017.0;0.008174386920980926;0.02452316076294278;0.9100817438692098;0.05722070844686648
6018.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
6019.0;0.006172839506172839;0.24897119341563786;0.7016460905349794;0.043209876543209874
6020.0;0.011538461538461539;0.03461538461538462;0.8730769230769231;0.08076923076923077
6021.0;0.009375;0.45625;0.46875;0.065625
6022.0;0.016853932584269662;0.7640449438202247;0.10112359550561797;0.11797752808988764
6023.0;0.017857142857142856;0.75;0.10714285714285714;0.125
6024.0;0.003045685279187817;0.28730964467005077;0.6883248730964467;0.02131979695431472
6025.0;0.007246376811594203;0.2318840579710145;0.7101449275362319;0.050724637681159424
6026.0;0.01818181818181818;0.46060606060606063;0.3939393939393939;0.12727272727272726
6027.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
6028.0;0.015384615384615385;0.046153846153846156;0.8307692307692308;0.1076923076923077
6029.0;0.003006012024048096;0.3587174348697395;0.6172344689378757;0.021042084168336674
6030.0;0.009933774834437087;0.029801324503311258;0.890728476821192;0.0695364238410596
6031.0;0.011764705882352941;0.03529411764705882;0.8705882352941177;0.08235294117647059
6032.0;0.02654867256637168;0.07964601769911504;0.7079646017699115;0.18584070796460178
6033.0;0.018404907975460124;0.7423312883435583;0.11042944785276074;0.12883435582822086
6034.0;0.007556675062972292;0.24181360201511334;0.6977329974811083;0.05289672544080604
6035.0;0.014084507042253521;0.04225352112676056;0.8450704225352113;0.09859154929577464
6036.0;0.010830324909747292;0.49097472924187724;0.4223826714801444;0.07581227436823104
6037.0;0.009868421052631578;0.2993421052631579;0.6217105263157895;0.06907894736842106
6038.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
6039.0;0.004310344827586207;0.19540229885057472;0.7701149425287356;0.03017241379310345
6040.0;0.021739130434782608;0.6956521739130435;0.13043478260869565;0.15217391304347827
6041.0;0.017142857142857144;0.05142857142857143;0.8114285714285714;0.12
6042.0;0.022556390977443608;0.06766917293233082;0.7518796992481203;0.15789473684210525
6043.0;0.02654867256637168;0.07964601769911504;0.7079646017699115;0.18584070796460178
6044.0;0.008771929824561403;0.3830409356725146;0.5467836257309941;0.06140350877192982
6045.0;0.01764705882352941;0.5058823529411764;0.35294117647058826;0.12352941176470589
6046.0;0.007042253521126761;0.33568075117370894;0.607981220657277;0.04929577464788732
6047.0;0.014285714285714285;0.4095238095238095;0.47619047619047616;0.1
7001.0;0.01;0.4866666666666667;0.43333333333333335;0.07
7002.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7003.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
7004.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7005.0;0.006072874493927126;0.19433198380566802;0.757085020242915;0.04251012145748988
7006.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7008.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7009.0;0.007653061224489796;0.3469387755102041;0.5918367346938775;0.05357142857142857
7010.0;0.01935483870967742;0.05806451612903226;0.7870967741935484;0.13548387096774195
7011.0;0.008902077151335312;0.026706231454005934;0.9020771513353115;0.06231454005934718
7012.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7013.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7014.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
7015.0;0.011764705882352941;0.4745098039215686;0.43137254901960786;0.08235294117647059
7016.0;0.0196078431372549;0.7254901960784313;0.11764705882352941;0.13725490196078433
7017.0;0.006198347107438017;0.2706611570247934;0.6797520661157025;0.04338842975206612
7018.0;0.012605042016806723;0.037815126050420166;0.8613445378151261;0.08823529411764706
7019.0;0.010344827586206896;0.03103448275862069;0.8862068965517241;0.07241379310344828
7020.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7021.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7022.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7023.0;0.006036217303822937;0.3641851106639839;0.5875251509054326;0.04225352112676056
7025.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7026.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7027.0;0.008522727272727272;0.02556818181818182;0.90625;0.05965909090909091
7028.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7029.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7030.0;0.003464203233256351;0.09353348729792148;0.8787528868360277;0.02424942263279446
7031.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7032.0;0.017142857142857144;0.4342857142857143;0.42857142857142855;0.12
7033.0;0.012244897959183673;0.036734693877551024;0.8653061224489796;0.08571428571428572
7034.0;0.0043859649122807015;0.5233918128654971;0.4415204678362573;0.03070175438596491
7035.0;0.014084507042253521;0.04225352112676056;0.8450704225352113;0.09859154929577464
7037.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7039.0;0.02097902097902098;0.06293706293706294;0.7692307692307693;0.14685314685314685
7040.0;0.014634146341463415;0.04390243902439024;0.8390243902439024;0.1024390243902439
7041.0;0.013043478260869565;0.591304347826087;0.30434782608695654;0.09130434782608696
7042.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7043.0;0.005928853754940711;0.15019762845849802;0.8023715415019763;0.041501976284584984
7044.0;0.016666666666666666;0.05;0.8166666666666667;0.11666666666666667
7045.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7046.0;0.005988023952095809;0.17165668662674652;0.780439121756487;0.041916167664670656
7047.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7048.0;0.0036188178528347406;0.35102533172496986;0.6200241254523522;0.025331724969843185
7049.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7050.0;0.01276595744680851;0.49361702127659574;0.40425531914893614;0.08936170212765958
7051.0;0.017857142857142856;0.75;0.10714285714285714;0.125
7052.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7053.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7054.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7055.0;0.025423728813559324;0.07627118644067797;0.7203389830508474;0.17796610169491525
7056.0;0.0234375;0.671875;0.140625;0.1640625
7057.0;0.0189873417721519;0.7341772151898734;0.11392405063291139;0.13291139240506328
7058.0;0.02654867256637168;0.07964601769911504;0.7079646017699115;0.18584070796460178
7059.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7060.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7061.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7062.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7064.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7065.0;0.014778325123152709;0.7931034482758621;0.08866995073891626;0.10344827586206896
7066.0;0.018404907975460124;0.7423312883435583;0.11042944785276074;0.12883435582822086
7067.0;0.010714285714285714;0.85;0.06428571428571428;0.075
7068.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7069.0;0.021739130434782608;0.06521739130434782;0.7608695652173914;0.15217391304347827
7070.0;0.015384615384615385;0.046153846153846156;0.8307692307692308;0.1076923076923077
7071.0;0.0069124423963133645;0.020737327188940093;0.923963133640553;0.04838709677419355
7072.0;0.00423728813559322;0.2584745762711864;0.7076271186440678;0.029661016949152543
7073.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7074.0;0.010101010101010102;0.030303030303030304;0.8888888888888888;0.0707070707070707
7075.0;0.02654867256637168;0.07964601769911504;0.7079646017699115;0.18584070796460178
7076.0;0.008356545961002786;0.025069637883008356;0.9080779944289693;0.0584958217270195
7077.0;0.0053475935828877;0.35294117647058826;0.6042780748663101;0.0374331550802139
7078.0;0.010452961672473868;0.24738675958188153;0.6689895470383276;0.07317073170731707
7079.0;0.011904761904761904;0.4007936507936508;0.503968253968254;0.08333333333333333
7080.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7081.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7082.0;0.004601226993865031;0.013803680981595092;0.9493865030674846;0.032208588957055216
7083.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7084.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7085.0;0.022556390977443608;0.06766917293233082;0.7518796992481203;0.15789473684210525
7086.0;0.009771986970684038;0.029315960912052116;0.8925081433224755;0.06840390879478828
7087.0;0.013043478260869565;0.28695652173913044;0.6086956521739131;0.09130434782608696
7088.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
7089.0;0.007075471698113208;0.19103773584905662;0.7523584905660378;0.049528301886792456
7090.0;0.0069124423963133645;0.4792626728110599;0.46543778801843316;0.04838709677419355
7091.0;0.004966887417218543;0.543046357615894;0.41721854304635764;0.0347682119205298
7092.0;0.002172338884866039;0.3750905141202028;0.6075307748008689;0.015206372194062274
7093.0;0.011029411764705883;0.2426470588235294;0.6691176470588235;0.07720588235294118
7094.0;0.014285714285714285;0.04285714285714286;0.8428571428571429;0.1
8001.0;0.00683371298405467;0.2072892938496583;0.7380410022779044;0.04783599088838269
8002.0;0.0189873417721519;0.7341772151898734;0.11392405063291139;0.13291139240506328
8003.0;0.008356545961002786;0.025069637883008356;0.9080779944289693;0.0584958217270195
8004.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8005.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
8006.0;0.004316546762589928;0.21726618705035972;0.7482014388489209;0.030215827338129497
8007.0;0.005802707930367505;0.017408123791102514;0.9361702127659575;0.04061895551257253
8008.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8009.0;0.0234375;0.0703125;0.7421875;0.1640625
8010.0;0.004424778761061947;0.30678466076696165;0.6578171091445427;0.030973451327433628
8011.0;0.0055248618784530384;0.31860036832412525;0.6372007366482505;0.03867403314917127
8012.0;0.008174386920980926;0.3569482288828338;0.5776566757493188;0.05722070844686648
8013.0;0.005649717514124294;0.1337099811676083;0.8210922787193974;0.03954802259887006
8014.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8015.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8016.0;0.02097902097902098;0.06293706293706294;0.7692307692307693;0.14685314685314685
8017.0;0.025423728813559324;0.07627118644067797;0.7203389830508474;0.17796610169491525
8018.0;0.0035671819262782403;0.2211652794292509;0.7502972651605232;0.02497027348394768
8019.0;0.0234375;0.0703125;0.7421875;0.1640625
8020.0;0.022556390977443608;0.06766917293233082;0.7518796992481203;0.15789473684210525
8021.0;0.012658227848101266;0.5822784810126582;0.31645569620253167;0.08860759493670886
8022.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8023.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8024.0;0.02654867256637168;0.07964601769911504;0.7079646017699115;0.18584070796460178
8025.0;0.01293103448275862;0.28448275862068967;0.6120689655172413;0.09051724137931035
8026.0;0.011764705882352941;0.3176470588235294;0.5882352941176471;0.08235294117647059
8027.0;0.013636363636363636;0.04090909090909091;0.85;0.09545454545454546
8028.0;0.0079155672823219;0.2796833773087071;0.6569920844327177;0.055408970976253295
8029.0;0.004885993485342019;0.31921824104234525;0.6416938110749185;0.03420195439739414
8030.0;0.007614213197969543;0.16751269035532995;0.7715736040609137;0.0532994923857868
8031.0;0.0054446460980036296;0.47731397459165154;0.4791288566243194;0.038112522686025406
8032.0;0.013761467889908258;0.04128440366972477;0.8486238532110092;0.0963302752293578
8033.0;0.002631578947368421;0.36403508771929827;0.6149122807017544;0.018421052631578946
8034.0;0.007957559681697613;0.023872679045092837;0.9124668435013262;0.05570291777188329
8035.0;0.0030737704918032786;0.0932377049180328;0.882172131147541;0.02151639344262295
8036.0;0.008130081300813009;0.34688346883468835;0.5880758807588076;0.056910569105691054
8037.0;0.008645533141210375;0.5072046109510087;0.42363112391930835;0.06051873198847262
8039.0;0.007692307692307693;0.023076923076923078;0.9153846153846154;0.05384615384615385
8040.0;0.0043541364296081275;0.5050798258345428;0.46008708272859217;0.030478955007256895
8041.0;0.009375;0.028125;0.896875;0.065625
8042.0;0.0029940119760479044;0.4091816367265469;0.5668662674650699;0.020958083832335328
8043.0;0.0024174053182917004;0.2586623690572119;0.7219983883964545;0.016921837228041903
8044.0;0.0035587188612099642;0.37129300118623965;0.6002372479240806;0.02491103202846975
8045.0;0.016216216216216217;0.04864864864864865;0.8216216216216217;0.11351351351351352
8046.0;0.0189873417721519;0.7341772151898734;0.11392405063291139;0.13291139240506328
8047.0;0.010033444816053512;0.22073578595317725;0.6989966555183946;0.07023411371237458
8048.0;0.02097902097902098;0.06293706293706294;0.7692307692307693;0.14685314685314685
8049.0;0.015151515151515152;0.045454545454545456;0.8333333333333334;0.10606060606060606
8050.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
8051.0;0.022556390977443608;0.6842105263157895;0.13533834586466165;0.15789473684210525
8052.0;0.006085192697768763;0.3306288032454361;0.6206896551724138;0.04259634888438134
8053.0;0.006756756756756757;0.38963963963963966;0.5563063063063063;0.0472972972972973
8054.0;0.004178272980501393;0.1573816155988858;0.8091922005571031;0.02924791086350975
8055.0;0.005671077504725898;0.2381852551984877;0.7164461247637051;0.03969754253308128
8056.0;0.0024174053182917004;0.10556003223207092;0.8751007252215954;0.016921837228041903
8057.0;0.003952569169960474;0.011857707509881422;0.9565217391304348;0.02766798418972332
8058.0;0.0031380753138075313;0.1893305439330544;0.7855648535564853;0.021966527196652718
8059.0;0.0033482142857142855;0.2767857142857143;0.6964285714285714;0.0234375
8060.0;0.008902077151335312;0.026706231454005934;0.9020771513353115;0.06231454005934718
8061.0;0.002555366269165247;0.29471890971039183;0.6848381601362862;0.01788756388415673
8062.0;0.008064516129032258;0.024193548387096774;0.9112903225806451;0.056451612903225805
8063.0;0.0034965034965034965;0.28321678321678323;0.6888111888111889;0.024475524475524476
8064.0;0.00946372239747634;0.6088328075709779;0.31545741324921134;0.06624605678233439
8065.0;0.001784651992861392;0.7257584770969661;0.2599643069601428;0.012492563950029744
9001.0;0.011111111111111112;0.03333333333333333;0.8777777777777778;0.07777777777777778
9002.0;0.02912621359223301;0.08737864077669903;0.6796116504854369;0.20388349514563106
9003.0;0.005008347245409015;0.015025041736227046;0.9449081803005008;0.035058430717863104
9004.0;0.006437768240343348;0.2811158798283262;0.6673819742489271;0.045064377682403435
9005.0;0.014285714285714285;0.04285714285714286;0.8428571428571429;0.1
9006.0;0.010452961672473868;0.28222996515679444;0.6341463414634146;0.07317073170731707
9007.0;0.0046801872074883;0.35257410296411856;0.609984399375975;0.0327613104524181
9008.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9009.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9010.0;0.0078125;0.3151041666666667;0.6223958333333334;0.0546875
9011.0;0.005145797598627788;0.3653516295025729;0.5934819897084048;0.036020583190394515
9012.0;0.022556390977443608;0.06766917293233082;0.7518796992481203;0.15789473684210525
9013.0;0.016216216216216217;0.04864864864864865;0.8216216216216217;0.11351351351351352
9014.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9015.0;0.010714285714285714;0.03214285714285714;0.8821428571428571;0.075
9016.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9017.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9018.0;0.021739130434782608;0.06521739130434782;0.7608695652173914;0.15217391304347827
9019.0;0.021739130434782608;0.06521739130434782;0.7608695652173914;0.15217391304347827
9020.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
9021.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9022.0;0.022556390977443608;0.06766917293233082;0.7518796992481203;0.15789473684210525
9023.0;0.01276595744680851;0.4085106382978723;0.48936170212765956;0.08936170212765958
9024.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9025.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9026.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9027.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9028.0;0.012145748987854251;0.03643724696356275;0.8663967611336032;0.08502024291497975
9029.0;0.024390243902439025;0.6585365853658537;0.14634146341463414;0.17073170731707318
9030.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9031.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9032.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9033.0;0.011111111111111112;0.03333333333333333;0.8777777777777778;0.07777777777777778
9034.0;0.01818181818181818;0.05454545454545454;0.8;0.12727272727272726
9036.0;0.00702576112412178;0.4707259953161593;0.47306791569086654;0.04918032786885246
9037.0;0.014285714285714285;0.04285714285714286;0.8428571428571429;0.1
9038.0;0.011904761904761904;0.03571428571428571;0.8690476190476191;0.08333333333333333
9039.0;0.012096774193548387;0.8306451612903226;0.07258064516129033;0.0846774193548387
9040.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9041.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9042.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9043.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9044.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9045.0;0.017857142857142856;0.75;0.10714285714285714;0.125
9046.0;0.025423728813559324;0.07627118644067797;0.7203389830508474;0.17796610169491525
9047.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9048.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9049.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9050.0;0.0125;0.0375;0.8625;0.0875
9051.0;0.00663716814159292;0.01991150442477876;0.9269911504424779;0.046460176991150445
9052.0;0.0055658627087198514;0.016697588126159554;0.9387755102040817;0.03896103896103896
9053.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9055.0;0.009554140127388535;0.028662420382165606;0.8949044585987261;0.06687898089171974
9056.0;0.005893909626719057;0.23772102161100198;0.7151277013752456;0.0412573673870334
9057.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9058.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9059.0;0.016666666666666666;0.05;0.8166666666666667;0.11666666666666667
9062.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9063.0;0.01818181818181818;0.4303030303030303;0.42424242424242425;0.12727272727272726
9064.0;0.011235955056179775;0.6104868913857678;0.299625468164794;0.07865168539325842
9065.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9067.0;0.01;0.03;0.89;0.07
9068.0;0.024390243902439025;0.07317073170731707;0.7317073170731707;0.17073170731707318
9070.0;0.0234375;0.0703125;0.7421875;0.1640625
9071.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9075.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9076.0;0.01875;0.05625;0.79375;0.13125
9077.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9078.0;0.02097902097902098;0.7062937062937062;0.1258741258741259;0.14685314685314685
9079.0;0.02097902097902098;0.06293706293706294;0.7692307692307693;0.14685314685314685
9080.0;0.011111111111111112;0.5962962962962963;0.3148148148148148;0.07777777777777778
9082.0;0.058823529411764705;0.17647058823529413;0.35294117647058826;0.4117647058823529
9083.0;0.006396588486140725;0.019189765458422176;0.929637526652452;0.04477611940298507
10001.0;0.0036101083032490976;0.40673886883273164;0.5643802647412756;0.02527075812274368
