NUMSECCENS;15-19;20-34;35-64;65+;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar;Analfabetos;Doctorado universitario;Educación postsecundaria no superior;Educación primaria;Enseñanzas de formación profesional, artes plásticas y diseño y deportivas de grado superior y equivalentes;Estudios primarios incompletos;Grados universitarios de 240 créditos ECTS, diplomados universitarios, títulos propios universitarios de experto o especialista;Grados universitarios de más de 240 créditos ECTS, licenciados;Másteres, especialidades en Ciencias de la Salud por el sistema de residencia y similares;Primera etapa de educación secundaria y similar;Segunda etapa de educación secundaria con orientación general;Segunda etapa de educación secundaria con orientación profesional;1 - Directores y gerentes;2 - Técnicos y profesionales científicos e intelectuales;"3 - Técnicos; profesionales de apoyo";4 - Empleados contables, administrativos y otros empleados de oficina;5 - Trabajadores de los servicios de restauración, personales, protección y vendedores;6 - Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;7 - Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria);8 - Operadores de instalaciones y maquinaria, y montadores;9 - Ocupaciones elementales;SES;kw_pct;he_pct;median_price_inf;RANK;SES_PR
8041.0;0.0051282051282051;0.2564102564102564;0.7282051282051282;0.0102564102564102;0.0153061224489795;0.0510204081632653;0.086734693877551;0.0510204081632653;0.0714285714285714;0.0510204081632653;0.2704081632653061;0.0918367346938775;0.0714285714285714;0.1581632653061224;0.0816326530612244;0.0;0.0102564102564102;0.0051282051282051;0.0461538461538461;0.1538461538461538;0.0051282051282051;0.0974358974358974;0.0666666666666666;0.0307692307692307;0.3333333333333333;0.1179487179487179;0.1333333333333333;0.0317460317460317;0.1164021164021164;0.1269841269841269;0.1216931216931216;0.2751322751322751;0.0052910052910052;0.1111111111111111;0.074074074074074;0.1375661375661375;-0.1891923809671351;0.2751322751322751;0.1076923076923077;2100.4265;89.0;34.81481481481482
8042.0;0.006578947368421;0.1710526315789473;0.819078947368421;0.0032894736842105;0.0076923076923076;0.0615384615384615;0.1;0.05;0.0384615384615384;0.0653846153846153;0.3538461538461538;0.0692307692307692;0.0538461538461538;0.1461538461538461;0.0538461538461538;0.0;0.009933774834437;0.0066225165562913;0.0231788079470198;0.1423841059602649;0.0033112582781456;0.1788079470198675;0.1490066225165563;0.0596026490066225;0.2152317880794702;0.1158940397350993;0.0960264900662251;0.0340136054421768;0.2244897959183673;0.1258503401360544;0.1360544217687075;0.282312925170068;0.0034013605442176;0.0612244897959183;0.0510204081632653;0.0816326530612244;0.0499013783614989;0.3843537414965986;0.2185430463576159;2100.4265;74.0;45.92592592592592
8043.0;0.0024813895781637;0.1662531017369727;0.8287841191066998;0.0024813895781637;0.0138408304498269;0.0622837370242214;0.1107266435986159;0.0311418685121107;0.0207612456747404;0.0588235294117647;0.4740484429065744;0.0415224913494809;0.0415224913494809;0.1107266435986159;0.0346020761245674;0.0;0.0398009950248756;0.0024875621890547;0.017412935323383;0.1293532338308457;0.0024875621890547;0.2313432835820895;0.1990049751243781;0.0845771144278607;0.1194029850746268;0.1044776119402985;0.0696517412935323;0.0432569974554707;0.3486005089058524;0.1272264631043257;0.1374045801526717;0.1908396946564885;0.0076335877862595;0.0610687022900763;0.0432569974554707;0.0407124681933842;0.2992511468210342;0.5190839694656488;0.3233830845771144;2100.4265;52.0;62.22222222222222
8044.0;0.0026666666666666;0.2266666666666666;0.76;0.0106666666666666;0.0105633802816901;0.0387323943661971;0.0598591549295774;0.0387323943661971;0.0352112676056338;0.0246478873239436;0.3591549295774648;0.130281690140845;0.1056338028169014;0.1443661971830986;0.0528169014084507;0.0;0.0160427807486631;0.0026737967914438;0.0294117647058823;0.141711229946524;0.0026737967914438;0.1898395721925133;0.1310160427807486;0.0695187165775401;0.2058823529411764;0.1016042780748663;0.1096256684491978;0.0470914127423822;0.2742382271468144;0.1246537396121883;0.1191135734072022;0.2409972299168975;0.002770083102493;0.0720221606648199;0.0526315789473684;0.0664819944598338;0.0926230495413186;0.445983379501385;0.2165775401069518;2100.4265;68.0;50.37037037037037
8054.0;0.0031645569620253;0.170886075949367;0.8259493670886076;0.0;0.0072992700729927;0.0766423357664233;0.1204379562043795;0.0401459854014598;0.0328467153284671;0.0693430656934306;0.3722627737226277;0.0474452554744525;0.0802919708029197;0.1094890510948905;0.0437956204379562;0.0031545741324921;0.0126182965299684;0.0;0.0252365930599369;0.1482649842271293;0.0031545741324921;0.1261829652996845;0.085173501577287;0.0347003154574132;0.3470031545741325;0.1009463722397476;0.113564668769716;0.0194805194805194;0.1655844155844155;0.0974025974025974;0.1103896103896103;0.2922077922077922;0.0032467532467532;0.1103896103896103;0.0649350649350649;0.1363636363636363;-0.1483347840947224;0.2824675324675325;0.1324921135646687;2100.4265;83.0;39.25925925925926
8055.0;0.0;0.2100456621004566;0.7808219178082192;0.0091324200913242;0.010204081632653;0.1071428571428571;0.0918367346938775;0.0357142857142857;0.0510204081632653;0.0510204081632653;0.336734693877551;0.0612244897959183;0.0612244897959183;0.1377551020408163;0.0561224489795918;0.0;0.0136986301369863;0.0;0.0319634703196347;0.1415525114155251;0.0091324200913242;0.1050228310502283;0.0776255707762557;0.0319634703196347;0.3150684931506849;0.1232876712328767;0.1506849315068493;0.0189573459715639;0.1469194312796208;0.0853080568720379;0.1184834123222748;0.3127962085308057;0.0;0.1184834123222748;0.0710900473933649;0.1279620853080568;-0.1845986064270873;0.2511848341232227;0.1232876712328767;2100.4265;88.0;35.55555555555556
8056.0;0.0041152263374485;0.1440329218106996;0.8477366255144033;0.0041152263374485;0.0054054054054054;0.1027027027027027;0.1027027027027027;0.0108108108108108;0.0324324324324324;0.0756756756756756;0.4486486486486487;0.027027027027027;0.0486486486486486;0.1081081081081081;0.0378378378378378;0.0;0.0329218106995884;0.0041152263374485;0.0082304526748971;0.1522633744855967;0.0;0.1687242798353909;0.139917695473251;0.0699588477366255;0.1851851851851851;0.1275720164609053;0.1111111111111111;0.0466101694915254;0.25;0.1271186440677966;0.1483050847457627;0.2245762711864407;0.0042372881355932;0.0677966101694915;0.0508474576271186;0.0805084745762711;0.1136510639594833;0.423728813559322;0.242798353909465;2100.4265;66.0;51.85185185185185
8057.0;0.0048899755501222;0.1418092909535452;0.8459657701711492;0.0073349633251833;0.0064935064935064;0.0584415584415584;0.1136363636363636;0.0227272727272727;0.0454545454545454;0.0616883116883116;0.4155844155844156;0.0422077922077922;0.0746753246753246;0.1168831168831168;0.0422077922077922;0.0;0.0319410319410319;0.0049140049140049;0.0073710073710073;0.1425061425061425;0.0024570024570024;0.2014742014742014;0.2162162162162162;0.0737100737100737;0.1351351351351351;0.1031941031941031;0.081081081081081;0.0327455919395466;0.2997481108312342;0.1612090680100755;0.1460957178841309;0.198992443324937;0.0050377833753148;0.052896725440806;0.0403022670025188;0.0629722921914357;0.2783341893585851;0.4937027707808564;0.3218673218673218;2100.4265;53.0;61.48148148148148
8058.0;0.0031152647975077;0.1433021806853582;0.8504672897196262;0.0031152647975077;0.0080971659919028;0.0850202429149797;0.117408906882591;0.0242914979757085;0.0364372469635627;0.0566801619433198;0.437246963562753;0.0242914979757085;0.048582995951417;0.1255060728744939;0.0364372469635627;0.0;0.0493827160493827;0.0;0.0123456790123456;0.0833333333333333;0.0;0.2098765432098765;0.3024691358024691;0.0987654320987654;0.0833333333333333;0.1080246913580246;0.0524691358024691;0.0473186119873817;0.3817034700315457;0.1419558359621451;0.1577287066246056;0.1703470031545741;0.0063091482649842;0.0441640378548895;0.0189274447949526;0.0315457413249211;0.5194045403968456;0.5709779179810726;0.4506172839506173;2100.4265;34.0;75.55555555555556
8059.0;0.003003003003003;0.1171171171171171;0.8768768768768769;0.003003003003003;0.0087336244541484;0.074235807860262;0.1135371179039301;0.0131004366812227;0.0087336244541484;0.056768558951965;0.5109170305676856;0.0349344978165938;0.0480349344978165;0.1048034934497816;0.0262008733624454;0.0;0.0271903323262839;0.0060422960725075;0.0271903323262839;0.1359516616314199;0.0;0.1993957703927492;0.2356495468277945;0.0574018126888217;0.1359516616314199;0.0906344410876132;0.0845921450151057;0.0339506172839506;0.2932098765432099;0.132716049382716;0.1851851851851851;0.2098765432098765;0.0030864197530864;0.0462962962962962;0.0462962962962962;0.0493827160493827;0.2510212694088395;0.4598765432098766;0.3202416918429003;2100.4265;58.0;57.77777777777777
